Fecha,Suma de Gastos,Suma de Ingresos,País_FK,Producto_FK
01/02/2019,96007.26331836732,146416.3057142857,34,3
01/02/2019,628099.712032975,683276.0933333334,34,4
01/02/2019,363953.26390583557,441773.3362068965,34,5
01/02/2019,140131.99381907948,159148.15838509315,34,6
01/02/2019,88929.97540919953,94899.4574074074,34,7
01/02/2019,138562.71720909208,209396.49812734083,35,1
01/02/2019,47858.220949575465,70237.2675879397,35,2
01/02/2019,129407.03584269663,209396.49812734083,35,3
01/02/2019,506781.4871465454,570498.6224489795,35,4
01/02/2019,510241.9574210527,559088.65,35,5
01/02/2019,157296.73496383813,182113.5667752443,35,6
01/02/2019,99474.75540069098,115514.18388429753,35,7
01/02/2019,266699.43525879923,467181.03663003666,36,1
01/02/2019,117598.87135440882,177880.64574616458,36,2
01/02/2019,329081.7997257356,492434.0656370656,36,3
01/02/2019,1311844.350857143,1401543.10989011,36,4
01/02/2019,1098887.2452775654,1250396.3039215687,36,5
01/02/2019,342690.3889018691,397322.1900311526,36,6
01/02/2019,216425.21870235933,244330.3122605364,36,7
01/02/2019,74203.14724040405,115541.23272727273,37,1
01/02/2019,30974.281006561403,52692.93366500829,37,2
01/02/2019,62876.184764649384,91567.25936599424,37,3
01/02/2019,361427.4186250001,397172.98750000005,37,4
01/02/2019,315919.8323649268,349163.06593406596,37,5
01/02/2019,87121.81661290323,95704.3343373494,37,6
01/02/2019,54348.66347798543,58949.60853432282,37,7
01/02/2019,406359.1831515151,676325.9636363636,38,1
01/02/2019,188919.82504145935,308440.53067993367,38,2
01/02/2019,460917.6193020719,709884.1221374045,38,3
01/02/2019,2672283.58081953,2999832.9032258065,38,4
01/02/2019,1736617.0293389151,2043842.197802198,38,5
01/02/2019,430476.9727330374,466139.44862155383,38,6
01/02/2019,321647.77302915626,361847.5486381323,38,7
01/02/2019,14072.806829268295,22337.78861788618,39,1
01/02/2019,4213.379020618556,7081.309278350515,39,2
01/02/2019,9556.688695652176,16257.68047337278,39,3
01/02/2019,81284.60187012986,91584.93333333333,39,4
01/02/2019,53699.48886128365,60385.670329670334,39,5
01/02/2019,14157.472766308836,15881.780346820808,39,6
01/02/2019,9769.170486918603,10732.609375,39,7
01/02/2019,72211.22464927536,131763.94444444444,40,1
01/02/2019,38753.9793270674,62209.86229508197,40,2
01/02/2019,62102.96934578214,113958.006006006,40,3
01/02/2019,329632.04451209,383313.29292929295,40,4
01/02/2019,322502.4937478006,408043.18279569893,40,5
01/02/2019,93959.68832100314,118959.29780564262,40,6
01/02/2019,71387.84639607213,79722.72268907563,40,7
01/02/2019,275085.3005028163,411634.35059760953,41,1
01/02/2019,87716.75990204081,140571.7306122449,41,2
01/02/2019,204014.51460410556,370323.376344086,41,3
01/02/2019,1015059.6021917458,1099151.2978723403,41,4
01/02/2019,800337.1368084608,898436.7130434783,41,5
01/02/2019,233003.07796391755,266289.23195876286,41,6
01/02/2019,172231.94901522098,194210.94360902254,41,7
01/02/2019,122451.38877972712,160999.43424561404,42,1
01/02/2019,54069.44439624314,73181.56102073364,42,2
01/02/2019,112427.8465582861,166249.41579710145,42,3
01/02/2019,522330.1143457775,515559.9860674156,42,4
01/02/2019,316216.38184610585,307951.93798657716,42,5
01/02/2019,117824.85364861878,126753.69823204417,42,6
01/02/2019,93606.92009598216,89618.825703125,42,7
01/02/2019,43370.62614653784,58131.08130434782,43,1
01/02/2019,14221.399974068072,19502.648022690435,43,2
01/02/2019,32736.882740051013,42975.4779642857,43,3
01/02/2019,231123.3267402597,214877.38982142854,43,4
01/02/2019,84929.41372420148,81304.9583108108,43,5
01/02/2019,39888.643519736004,39452.89780327868,43,6
01/02/2019,24802.96191571694,26045.74422077922,43,7
01/02/2019,318871.27245949925,496021.9793814433,44,1
01/02/2019,138574.2431297252,225183.14508580344,44,2
01/02/2019,352256.78036175715,559466.6511627907,44,3
01/02/2019,1746525.67142857,1804279.9500000002,44,4
01/02/2019,1332541.22213124,1401382.485436893,44,5
01/02/2019,379373.00575719646,424536.4588235294,44,6
01/02/2019,213590.77289719626,269798.8710280374,44,7
01/02/2019,108464.69526315788,192313.2894736842,45,1
01/02/2019,44227.15812531839,72595.08278145695,45,2
01/02/2019,109618.57499999997,173997.73809523808,45,3
01/02/2019,513641.32285714283,626391.8571428572,45,4
01/02/2019,251366.7323275862,302396.0689655172,45,5
01/02/2019,90870.43988857939,122137.68802228413,45,6
01/02/2019,66222.66315789473,85472.5730994152,45,7
01/02/2019,17688.996520009943,28094.288590604025,46,1
01/02/2019,8887.577494692147,13331.366242038217,46,2
01/02/2019,19151.858169934636,32831.7568627451,46,3
01/02/2019,76436.98496240602,85429.57142857142,46,4
01/02/2019,61401.13046834792,72173.25862068965,46,5
01/02/2019,19925.366927190455,22385.288770053474,46,6
01/02/2019,13848.786330993305,17226.53909465021,46,7
01/02/2019,27081.11025641026,40621.665384615386,47,1
01/02/2019,9509.273409363745,14792.203081232494,47,2
01/02/2019,22632.07071428571,37720.11785714285,47,3
01/02/2019,114588.35433979686,138968.8552631579,47,4
01/02/2019,65716.82755555556,84493.064,47,5
01/02/2019,23161.47587719298,28089.449468085106,47,6
01/02/2019,17145.508116883117,19594.86641929499,47,7
01/02/2019,194943.12228011034,316782.57370517927,48,1
01/02/2019,61431.181560648976,112623.8328611898,48,2
01/02/2019,127185.9653425753,233174.26979472142,48,3
01/02/2019,1239959.8596491227,1394954.8421052631,48,4
01/02/2019,602867.376194433,685451.948275862,48,5
01/02/2019,176549.7363561996,199779.9648241206,48,6
01/02/2019,134396.00306603775,165650.8875,48,7
01/02/2019,179482.84099616858,285060.9827586207,49,1
01/02/2019,77919.19743845642,123754.01946107786,49,2
01/02/2019,160480.8250424654,260781.3406940063,49,3
01/02/2019,987919.4110115237,1164333.5915492957,49,4
01/02/2019,455127.39489489497,558565.4391891892,49,5
01/02/2019,196381.49983803046,241013.65889212827,49,6
01/02/2019,143344.61903304773,160208.6918604651,49,7
01/02/2019,154368.31513828237,264631.39737991267,50,1
01/02/2019,50563.69628702545,75845.54443053817,50,2
01/02/2019,125265.34451079466,194857.20257234728,50,3
01/02/2019,639454.2775974025,721435.5952380951,50,4
01/02/2019,448893.2592592592,550914.4545454545,50,5
01/02/2019,154225.02328351742,187038.85802469135,50,6
01/02/2019,98382.2104842125,112640.50185873605,50,7
01/02/2019,138461.62,195577.03824999998,51,1
01/02/2019,57272.761000000006,82972.07683333333,51,2
01/02/2019,137485.39236192717,211434.63594594595,51,3
01/02/2019,570652.5099637682,595234.4642391304,51,4
01/02/2019,412167.02330827067,411741.13315789466,51,5
01/02/2019,153888.42561814556,161063.44326470586,51,6
01/02/2019,104508.99546908101,101787.30615241635,51,7
01/02/2019,4339146.121030044,6804570.053433476,52,1
01/02/2019,1293338.3275828457,2317931.02865497,52,2
01/02/2019,3215500.486385448,5130954.12540453,52,3
01/02/2019,13489747.134550562,17814211.526966292,52,4
01/02/2019,9378249.550784314,12195883.285,52,5
01/02/2019,3869734.376036866,4649456.974193548,52,6
01/02/2019,2546550.703174477,3296184.6764033264,52,7
01/02/2019,100311.66521169794,153107.27848101265,53,1
01/02/2019,31014.03846153846,51690.0641025641,53,2
01/02/2019,79170.38181818182,145145.7,53,3
01/02/2019,444876.2126865671,541588.4328358208,53,4
01/02/2019,301571.81603773584,342324.7641509434,53,5
01/02/2019,82010.13577331758,94250.45454545454,53,6
01/02/2019,63778.869416873444,73158.11491935483,53,7
01/02/2019,61420.15527950311,108666.42857142857,54,1
01/02/2019,24347.49249339419,43076.33287292818,54,2
01/02/2019,76768.6523076923,124749.06,54,3
01/02/2019,312344.11281179136,371276.96428571426,54,4
01/02/2019,195452.89008516792,245569.0157480315,54,5
01/02/2019,72673.0956792723,81428.89033942559,54,6
01/02/2019,57036.751035196685,67798.40217391304,54,7
01/02/2019,205669.90931034484,317088.1111111111,55,1
01/02/2019,58737.870127840906,93234.71448863637,55,2
01/02/2019,128674.98338613861,216624.5511551155,55,3
01/02/2019,821784.1398424944,1076020.31147541,55,4
01/02/2019,493282.378676735,637254.7475728155,55,5
01/02/2019,167521.90849253733,205116.371875,55,6
01/02/2019,98938.48525735295,124312.95265151515,55,7
01/02/2019,16708.969775172416,26400.512896551725,56,1
01/02/2019,4937.396803493015,7936.642502994014,56,2
01/02/2019,9629.963761273211,16228.272264367817,56,3
01/02/2019,71206.07325688675,82151.83251219509,56,4
01/02/2019,34514.71964477612,39994.80685074627,56,5
01/02/2019,14451.334383900936,16770.68434674923,56,6
01/02/2019,9532.877443529567,11118.88821161826,56,7
01/03/2017,101469.14678571427,157840.895,1,1
01/03/2017,22846.20202638758,40420.20358514725,1,2
01/03/2017,68102.6098572851,120489.23282442748,1,3
01/03/2017,473562.81744215614,553827.701754386,1,4
01/03/2017,220756.4965034965,260894.04132231406,1,5
01/03/2017,74159.26490728246,89937.83190883191,1,6
01/03/2017,48153.1311014772,60825.007707129094,1,7
01/03/2017,104603.51126126126,179320.30501930503,2,1
01/03/2017,46473.004627892435,75518.6325203252,2,2
01/03/2017,78831.63167515342,139471.34834834834,2,3
01/03/2017,443667.86712983064,494084.6702127659,2,4
01/03/2017,334731.23603603605,418414.04504504503,2,5
01/03/2017,105648.78154196117,124514.63538873995,2,6
01/03/2017,74429.42147435897,87962.04356060606,2,7
01/03/2017,479014.6828143023,718522.0242214534,3,1
01/03/2017,214335.07619914995,340414.5327868852,3,2
01/03/2017,431710.7380457381,701529.9493243244,3,3
01/03/2017,3089780.466461974,3580221.8103448274,3,4
01/03/2017,1651027.1035011855,1940680.981308411,3,5
01/03/2017,475912.6529687667,586590.0141242938,3,6
01/03/2017,347875.80343431525,420349.9291497976,3,7
01/03/2017,66492.60692307694,123134.45726495728,4,1
01/03/2017,21637.143679599503,36061.906132665834,4,2
01/03/2017,53285.17130136986,98676.24315068492,4,3
01/03/2017,230381.4675794086,291045.08080808085,4,4
01/03/2017,170158.24606299214,226877.66141732284,4,5
01/03/2017,69090.03286052009,87578.91489361702,4,6
01/03/2017,41577.68851670494,58683.22403258655,4,7
01/03/2017,30707.355038759695,46061.03255813954,5,1
01/03/2017,7861.540425012214,13908.879213483146,5,2
01/03/2017,22182.204579392732,34505.65156794425,5,3
01/03/2017,110395.45836065576,132041.62666666668,5,4
01/03/2017,72784.30748462577,87638.24778761061,5,5
01/03/2017,22564.701479493106,25655.75647668394,5,6
01/03/2017,17131.149168330005,19766.710578842314,5,7
01/03/2017,39670.97846889952,72730.12719298246,6,1
01/03/2017,15796.588711598002,25669.456656346752,6,2
01/03/2017,35047.48882850241,60081.409420289856,6,3
01/03/2017,184145.61848296633,215356.74025974027,6,4
01/03/2017,120649.75603241849,135921.87704918033,6,5
01/03/2017,39391.039334870395,45183.83923705722,6,6
01/03/2017,26868.704833918448,31346.822306238188,6,7
01/03/2017,1732927.2704530088,2644994.254901961,7,1
01/03/2017,566224.6960493828,899298.0466666667,7,2
01/03/2017,1269597.2423529413,2115995.4039215688,7,3
01/03/2017,8683566.044395115,10180732.603773585,7,4
01/03/2017,3991266.6116104866,4496490.233333333,7,5
01/03/2017,1251227.930890326,1427457.216931217,7,6
01/03/2017,934635.6764562776,1039650.9210019268,7,7
01/03/2017,21841.093632958804,32761.640449438204,8,1
01/03/2017,9126.090766823163,13689.136150234743,8,2
01/03/2017,20374.28105590062,31693.326086956524,8,3
01/03/2017,82957.03055848261,96124.81318681319,8,4
01/03/2017,53925.957819597665,63386.65217391305,8,5
01/03/2017,20135.813440527723,23141.158730158728,8,6
01/03/2017,15697.802153491668,17635.802419354837,8,7
01/03/2017,46322.507905138336,84924.59782608696,9,1
01/03/2017,21044.762669592976,32736.29748603352,9,2
01/03/2017,46231.14201183432,69346.71301775148,9,3
01/03/2017,192278.26110444177,239175.39795918367,9,4
01/03/2017,222136.1049019608,260435.43333333335,9,5
01/03/2017,57538.060852713184,65108.85833333334,9,6
01/03/2017,45735.00292682927,52087.08666666667,9,7
01/03/2017,4265537.849826912,7187353.153554504,10,1
01/03/2017,1369666.4424977235,2071764.3668032787,10,2
01/03/2017,3487233.711426225,5396909.315302491,10,3
01/03/2017,20578602.827279415,22977750.283333335,10,4
01/03/2017,11357246.692490662,12533318.345454548,10,5
01/03/2017,3653103.2730013025,3949300.8356770836,10,6
01/03/2017,2865935.9373252117,3254359.4892703863,10,7
01/03/2017,83620.19856006063,135882.82266009852,11,1
01/03/2017,26156.382251227133,41542.489457831325,11,2
01/03/2017,64717.91371220021,100672.3102189781,11,3
01/03/2017,286257.77431857964,320746.66279069765,11,4
01/03/2017,180110.61119905024,207400.0977443609,11,5
01/03/2017,59548.55289038138,72781.56464379947,11,6
01/03/2017,50692.63706857911,56874.66597938145,11,7
01/03/2017,121364.57689655173,185240.67,12,1
01/03/2017,49281.555399061035,78270.70563380282,12,2
01/03/2017,109935.11572700298,164902.67359050445,12,3
01/03/2017,548794.6027197669,638760.9310344828,12,4
01/03/2017,465588.7946294307,584970.5368421052,12,5
01/03/2017,130929.26937172776,145476.9659685864,12,6
01/03/2017,91433.20836464828,102721.25878003697,12,7
01/03/2017,13843.727513227514,21987.09663865546,13,1
01/03/2017,4992.132042648709,7928.680303030303,13,2
01/03/2017,10173.503632456768,15527.979228486647,13,3
01/03/2017,58223.52321428571,65411.6125,13,4
01/03/2017,33058.77757304554,39946.02290076336,13,5
01/03/2017,12454.007607974718,14495.648199445983,13,6
01/03/2017,9540.583140199624,11157.631130063966,13,7
01/03/2017,24041.92393736018,36062.88590604027,14,1
01/03/2017,9609.603576751118,17617.60655737705,14,2
01/03/2017,25138.573099415207,37707.85964912281,14,3
01/03/2017,114579.21323529411,134334.25,14,4
01/03/2017,72327.26603174602,85973.92,14,5
01/03/2017,25117.83597992713,28811.635388739945,14,6
01/03/2017,17833.871789042965,20276.867924528302,14,7
01/03/2017,1147117.054945055,2071183.5714285714,15,1
01/03/2017,353078.67898141395,610259.4451530612,15,2
01/03/2017,774766.3971608832,1509285.189274448,15,3
01/03/2017,4507479.895775849,5375768.595505618,15,4
01/03/2017,4070339.415671642,5200471.793478261,15,5
01/03/2017,941957.4603002651,1211249.1265822786,15,6
01/03/2017,802285.130016103,1040094.3586956522,15,7
01/03/2017,26336.67724910394,40674.40501792115,16,1
01/03/2017,12436.338630136988,17272.692541856926,16,2
01/03/2017,23577.673905515712,36489.25723472669,16,3
01/03/2017,206151.67733564012,222512.92156862744,16,4
01/03/2017,83408.96865,90785.272,16,5
01/03/2017,30182.015187269746,32516.214899713465,16,6
01/03/2017,19379.20255045465,22651.01596806387,16,7
01/03/2017,130658.64677419358,181470.34274193548,17,1
01/03/2017,36879.60665813061,57624.38540332906,17,2
01/03/2017,96767.66672354947,153599.4709897611,17,3
01/03/2017,474433.2034482758,535769.5833333333,17,4
01/03/2017,352210.2652173913,445590.54455445544,17,5
01/03/2017,105727.24149977992,117199.59635416666,17,6
01/03/2017,76119.99733549585,82426.08974358975,17,7
01/03/2017,38989.27856506377,63285.34982332155,18,1
01/03/2017,16301.588644267611,23752.98938992042,18,2
01/03/2017,44619.29120703438,64423.57553956835,18,3
01/03/2017,240293.8781191223,271359.9090909091,18,4
01/03/2017,114172.70233421751,125243.03496503497,18,5
01/03/2017,41770.22130055147,46639.984375,18,6
01/03/2017,34183.48304084322,36181.32121212121,18,7
01/03/2017,306894.90892447036,447175.52838427946,19,1
01/03/2017,87846.5958259545,131623.64524421594,19,2
01/03/2017,234967.41383428377,377871.57195571956,19,3
01/03/2017,1467440.3397022334,1651664.4516129033,19,4
01/03/2017,611952.9797088123,706228.9379310345,19,5
01/03/2017,306687.65529867477,313159.62079510704,19,6
01/03/2017,164632.03401415574,198455.80620155038,19,7
01/03/2017,121813.30151108374,173762.2107142857,20,1
01/03/2017,42533.95104349689,67762.42200557103,20,2
01/03/2017,107107.52671942447,175012.29856115108,20,3
01/03/2017,678199.1739393941,737173.0151515151,20,4
01/03/2017,308597.93427800277,340233.6993006993,20,5
01/03/2017,137198.56637505817,158480.19218241042,20,6
01/03/2017,90663.59935859364,104631.00860215054,20,7
01/03/2017,25348.99815524337,35173.25102880659,21,1
01/03/2017,7220.756774496015,10819.113924050633,21,2
01/03/2017,19254.80520446096,31773.605947955388,21,3
01/03/2017,136496.0602636535,144866.10169491524,21,4
01/03/2017,53805.84494115107,58143.537414965984,21,5
01/03/2017,20992.877192982454,21421.303258145363,21,6
01/03/2017,14864.521739130436,16958.531746031746,21,7
01/03/2017,191191.96062454788,275301.23426573427,22,1
01/03/2017,81567.2200987327,112159.76210826212,22,2
01/03/2017,159140.62844936707,249165.0411392405,22,3
01/03/2017,927290.5021750663,1009437.8589743589,22,4
01/03/2017,786717.2079623569,837618.6489361702,22,5
01/03/2017,209560.9135476349,249165.0411392405,22,6
01/03/2017,131148.3661912601,153183.17704280154,22,7
01/03/2017,196447.61280890327,317343.38248847926,23,1
01/03/2017,55312.92733424728,89433.13506493506,23,2
01/03/2017,131094.31868323984,202539.74705882353,23,3
01/03/2017,1072718.806953225,1147725.2333333334,23,4
01/03/2017,452631.2153082278,529719.3384615385,23,5
01/03/2017,165094.8000702582,190757.65650969528,23,6
01/03/2017,138903.20216730854,146518.11489361702,23,7
01/03/2017,57701.39590336634,81114.19801980199,24,1
01/03/2017,15316.515389003813,24528.544910179644,24,2
01/03/2017,32552.82740583555,47083.528735632186,24,3
01/03/2017,204100.43234742858,218467.57333333333,24,4
01/03/2017,137021.56675759345,153131.476635514,24,5
01/03/2017,43449.52586464151,45137.92837465565,24,6
01/03/2017,29315.911743523146,30009.28205128205,24,7
01/03/2017,54263.62188871752,82278.80803571428,25,1
01/03/2017,22078.001607074533,29726.537096774195,25,2
01/03/2017,42792.4247321403,72560.83858267717,25,3
01/03/2017,183208.40305842107,204782.8111111111,25,4
01/03/2017,133711.019598275,126235.97945205479,25,5
01/03/2017,57911.9678047515,52359.24147727273,25,6
01/03/2017,33979.053349090915,34774.43962264151,25,7
01/03/2017,29274.02176859868,36612.09574468085,26,1
01/03/2017,10613.740125872093,17150.516611295683,26,2
01/03/2017,22961.363259238755,35725.297577854675,26,3
01/03/2017,105353.36126470592,104289.00000000001,26,4
01/03/2017,106208.44564556965,104289.00000000001,26,5
01/03/2017,28395.255883535283,28209.319672131147,26,6
01/03/2017,18000.697798911075,18737.95099818512,26,7
01/03/2017,539013.3798714557,873295.839464883,27,1
01/03/2017,316069.25839932886,422516.9190938512,27,2
01/03/2017,534944.5257121074,763495.485380117,27,3
01/03/2017,2386258.062868384,2664443.428571428,27,4
01/03/2017,2085217.2846055708,1993247.7557251907,27,5
01/03/2017,788162.6024506331,826314.7341772151,27,6
01/03/2017,477724.5668376198,508006.72373540857,27,7
01/03/2017,1311862.5204745596,2040675.031849315,28,1
01/03/2017,536826.2245945946,894710.3743243243,28,2
01/03/2017,1443675.61308298,2345972.8712598425,28,3
01/03/2017,9911704.716613801,10643062.982474206,28,4
01/03/2017,4251204.109155768,5136871.631896553,28,5
01/03/2017,1389800.8380174928,1737251.047521866,28,6
01/03/2017,901422.5666296195,1085386.355737705,28,7
01/03/2017,10059.733242753624,17797.989583333332,29,1
01/03/2017,4185.482580293958,7673.384730538923,29,2
01/03/2017,9949.830475574247,18241.35587188612,29,3
01/03/2017,68202.19209979211,78858.78461538462,29,4
01/03/2017,41471.04368932039,49765.25242718446,29,5
01/03/2017,11421.169786096258,13705.403743315508,29,6
01/03/2017,8071.728160781488,9439.817679558011,29,7
01/03/2017,186583.89802079837,342070.47970479704,30,1
01/03/2017,90920.96324592196,138774.1017964072,30,2
01/03/2017,180177.06511175903,270265.5976676385,30,3
01/03/2017,1076738.67081228,1116880.7228915663,30,4
01/03/2017,924908.9342403628,1030012.2222222222,30,5
01/03/2017,216086.48018648018,247863.9037433155,30,6
01/03/2017,151692.70909090908,185402.2,30,7
01/03/2017,26175.851927809683,46311.122641509435,31,1
01/03/2017,7595.679266136161,13021.16445623342,31,2
01/03/2017,19774.336354481373,29661.504531722054,31,3
01/03/2017,115880.79062606911,132675.1081081081,31,4
01/03/2017,58799.19563882064,66337.55405405405,31,5
01/03/2017,23385.91649152305,26825.021857923497,31,6
01/03/2017,16528.548821548822,18594.617424242424,31,7
01/03/2017,133183.37969283276,228314.36518771332,32,1
01/03/2017,58603.68725361367,87905.5308804205,32,2
01/03/2017,110238.02636638287,202103.0483383686,32,3
01/03/2017,866651.2720588235,983766.3088235294,32,4
01/03/2017,448382.03760938375,510657.320610687,32,5
01/03/2017,175624.94740853662,203951.5518292683,32,6
01/03/2017,124943.74308022045,145426.32391304348,32,7
01/03/2017,289433.49281206174,512074.64112903224,33,1
01/03/2017,104045.12839419475,178363.07724719102,33,2
01/03/2017,267423.1000867088,424730.8060200669,33,3
01/03/2017,1466026.1010101011,1649279.3636363638,33,4
01/03/2017,812115.1782573941,913629.5755395684,33,5
01/03/2017,310033.5479812207,357731.0169014085,33,6
01/03/2017,228818.93873873877,264021.8523908524,33,7
01/03/2017,112517.74797826089,197098.87307692308,34,1
01/03/2017,42797.310570726775,66639.41092327698,34,2
01/03/2017,132737.47683239775,198626.77131782947,34,3
01/03/2017,441237.8533751307,517633.4040404041,34,4
01/03/2017,400315.61350536445,483450.06603773584,34,5
01/03/2017,119591.03352348496,129082.38539042822,34,6
01/03/2017,91702.84410526315,99894.1656920078,34,7
01/03/2017,174435.6588,279544.325,35,1
01/03/2017,52256.71313561326,76692.54458161865,35,2
01/03/2017,104085.65292553192,169935.75987841946,35,3
01/03/2017,560356.4247165533,690232.9012345679,35,4
01/03/2017,342868.15883289126,385578.3793103448,35,5
01/03/2017,130416.61815606186,141900.67258883247,35,6
01/03/2017,92930.81917697687,110273.89546351085,35,7
01/03/2017,304089.4344675926,442848.6909722222,36,1
01/03/2017,128745.78587381863,188948.7748148148,36,2
01/03/2017,285303.9867784749,430879.8074324325,36,3
01/03/2017,1420762.8003308824,1594255.2875,36,4
01/03/2017,1019233.2949145301,1226350.2211538462,36,5
01/03/2017,328244.3783428806,408783.40705128206,36,6
01/03/2017,192833.70289511944,238393.3140186916,36,7
01/03/2017,100963.60056074767,148475.8831775701,37,1
01/03/2017,30476.331804368474,47924.34238310709,37,2
01/03/2017,54785.50852721746,96577.01823708207,37,3
01/03/2017,523209.21553333336,635476.78,37,4
01/03/2017,199984.88866061706,219129.92413793103,37,5
01/03/2017,75716.83802532744,90266.58806818182,37,6
01/03/2017,62546.79537663295,70296.10398230089,37,7
01/03/2017,431157.80181818176,774956.8333333334,38,1
01/03/2017,162819.21346801345,268383.3189033189,38,2
01/03/2017,382438.11386737396,572275.8153846153,38,3
01/03/2017,2047788.7473145782,2188113.411764706,38,4
01/03/2017,1780496.2858853182,2021626.5217391304,38,5
01/03/2017,451278.4499270924,488161.7847769029,38,6
01/03/2017,309368.9061386139,368296.31683168316,38,7
01/03/2017,16178.120425240055,25440.25925925926,39,1
01/03/2017,5017.685177304964,8351.209726443769,39,2
01/03/2017,12677.834723743154,19146.675958188152,39,3
01/03/2017,49047.38426478567,56650.47422680412,39,4
01/03/2017,37423.28260829913,42597.64341085271,39,5
01/03/2017,11854.902538071065,13946.944162436546,39,6
01/03/2017,9570.336740700119,10547.209213051823,39,7
01/03/2017,88460.13036795931,156809.98347107437,40,1
01/03/2017,34754.831702018884,57410.009077155824,40,2
01/03/2017,73328.74018777121,112272.23668639053,40,3
01/03/2017,380890.34943030315,492831.3766233767,40,4
01/03/2017,343182.05773913045,412478.4347826087,40,5
01/03/2017,107378.57659029127,122809.11326860842,40,6
01/03/2017,67594.9035,82675.41612200436,40,7
01/03/2017,303325.4223853211,473945.97247706424,41,1
01/03/2017,102101.86362730445,154439.7937219731,41,2
01/03/2017,218624.29420062693,323887.84326018806,41,3
01/03/2017,999707.3607773072,1160901.370786517,41,4
01/03/2017,648686.6210795455,717501.5416666666,41,5
01/03/2017,231495.78042452832,278491.1644204852,41,6
01/03/2017,182387.79646946565,197175.9961832061,41,7
01/03/2017,101352.70579200001,162424.208,42,1
01/03/2017,35798.78639798489,51141.12342569269,42,2
01/03/2017,103391.88030252099,159239.41960784313,42,3
01/03/2017,361541.9725827536,436624.2150537635,42,4
01/03/2017,260365.69125725335,287986.1843971631,42,5
01/03/2017,105084.57901547117,115686.75783475784,42,6
01/03/2017,76058.86017788398,83551.54732510289,42,7
01/03/2017,27244.13933579336,39294.43173431734,43,1
01/03/2017,9618.692292545711,14977.20253164557,43,2
01/03/2017,26151.926532905294,39883.11235955056,43,3
01/03/2017,141297.96753623188,154330.30434782608,43,4
01/03/2017,68245.58970215681,83848.74803149606,43,5
01/03/2017,26094.031110759497,29579.975000000002,43,6
01/03/2017,18740.763136568894,20360.97705544933,43,7
01/03/2017,356731.2845227062,579688.3373493975,44,1
01/03/2017,129140.6917177914,221384.0429447853,44,2
01/03/2017,342313.98260869563,570523.304347826,44,3
01/03/2017,2441251.15789474,2532322.736842105,44,4
01/03/2017,1292134.54640296,1348994.3551401868,44,5
01/03/2017,356932.5645876673,413588.5272206304,44,6
01/03/2017,269870.93269230775,308423.9230769231,44,7
01/03/2017,141859.33235294122,214938.38235294117,45,1
01/03/2017,34390.1411764706,56070.88235294118,45,2
01/03/2017,92513.25890109892,156597.9642857143,45,3
01/03/2017,672003.1843902438,797226,45,4
01/03/2017,285143.62657407415,324795.7777777778,45,5
01/03/2017,105957.7152173913,136172.14285714284,45,6
01/03/2017,62802.880000000005,80454,45,7
01/03/2017,25602.746177370038,38404.11926605505,46,1
01/03/2017,7817.997432006537,12704.245827010622,46,2
01/03/2017,15408.769325153373,25681.282208588957,46,3
01/03/2017,72866.39915966385,85429.57142857142,46,4
01/03/2017,46092.63163163164,56568.229729729734,46,5
01/03/2017,18545.78670886076,21195.184810126582,46,6
01/03/2017,13316.220404453534,17120.854805725972,46,7
01/03/2017,27011.849104859342,47790.194570135754,47,1
01/03/2017,7753.554141686039,14214.849259757739,47,2
01/03/2017,21450.384361513075,34856.87458745875,47,3
01/03/2017,126597.3517845118,140821.77333333335,47,4
01/03/2017,70488.21551068682,79410.77443609021,47,5
01/03/2017,26365.023206360947,31247.434911242603,47,6
01/03/2017,19686.466433918165,22811.302375809937,47,7
01/03/2017,240946.74545454548,361420.11818181816,48,1
01/03/2017,68941.40982658959,114902.34971098266,48,2
01/03/2017,149039.22399250235,273238.57731958764,48,3
01/03/2017,1106286.938271605,1262102,48,4
01/03/2017,653739.2884615385,764542.5576923077,48,5
01/03/2017,224385.7623762376,262417.24752475246,48,6
01/03/2017,134144.99579242637,150307.04347826086,48,7
01/03/2017,223390.6604673343,354796.9313304721,49,1
01/03/2017,83951.65143369176,133334.9758064516,49,2
01/03/2017,201301.18100649348,313135.17045454547,49,3
01/03/2017,853711.0327022376,995996.2048192772,49,4
01/03/2017,600603.5236587183,677603.975409836,49,5
01/03/2017,223410.28589716236,252806.376146789,49,6
01/03/2017,138760.8013881958,176263.72068230278,49,7
01/03/2017,134667.9777777778,202001.96666666667,50,1
01/03/2017,55939.00615384615,93231.67692307693,50,2
01/03/2017,130292.71619684661,202677.55852842808,50,3
01/03/2017,596335.5930851063,757507.375,50,4
01/03/2017,433142.6185834958,531584.1228070175,50,5
01/03/2017,133494.64178859114,153419.21518987342,50,6
01/03/2017,96025.13540766349,113484.25093632958,50,7
01/03/2017,126609.28830490242,201085.34024896266,51,1
01/03/2017,40601.89492018697,61971.313299232745,51,2
01/03/2017,97902.15555555554,163170.25925925924,51,3
01/03/2017,464436.6962987442,544511.988764045,51,4
01/03/2017,328552.99661016953,410691.24576271186,51,5
01/03/2017,122770.68639834439,140062.3323699422,51,6
01/03/2017,81110.79748062017,91783.27083333334,51,7
01/03/2017,4008453.3446696047,6984426.282378855,52,1
01/03/2017,1348028.0146666665,2348836.6922222218,52,2
